postcode,easting,northing,soilType,elevation,localAuthority,riskLabel,medianPrice,historicallyFlooded
LE16 8GE,486630,291940,Luvisols,60,North Northamptonshire,1,478600.0,False
NG34 0UQ,506854,345525,Unsurveyed/Urban,20,North Kesteven,1,291400.0,False
DH1 5HL,427051,545061,Unsurveyed/Urban,90,County Durham,1,271700.0,False
DL5 7HP,426231,525866,Unsurveyed/Urban,100,County Durham,1,130100.0,False
LS19 6SE,421356,438306,Unsurveyed/Urban,80,Leeds,1,330700.0,False
PE12 8DS,535347,327339,Gleysols,0,South Holland,4,196300.0,False
NN17 2BY,487391,289621,Unsurveyed/Urban,120,North Northamptonshire,1,167500.0,False
IP19 8HY,639038,278377,Cambisols,30,East Suffolk,1,296600.0,False
BD22 8HL,403349,437831,Unsurveyed/Urban,170,Bradford,1,154700.0,False
B46 2LD,424214,291021,Cambisols,100,North Warwickshire,1,387000.0,False
B38 8BB,404848,279910,Unsurveyed/Urban,150,Birmingham,1,225000.0,False
YO3 7LL,460753,452836,Unsurveyed/Urban,10,York,1,,False
M34 5YD,391792,397374,Unsurveyed/Urban,100,Tameside,1,256100.0,False
TS12 1LL,466495,521173,Stagnosols,50,Redcar and Cleveland,1,164400.0,False
TS8 9FR,447545,514344,Stagnosols,40,Middlesbrough,1,266100.0,False
TS18 2AD,446321,520425,Stagnosols,10,Stockton-on-Tees,1,249400.0,False
NE63 0AQ,427645,587428,Unsurveyed/Urban,30,Northumberland,1,68600.0,False
LS1 2BR,429768,433744,Unsurveyed/Urban,40,Leeds,1,1690200.0,False
LN11 0EX,532759,387830,Unsurveyed/Urban,30,East Lindsey,1,236100.0,False
WS15 2DQ,404314,318053,Cambisols,80,Cannock Chase,1,89600.0,False
HG3 1GA,430561,451228,Stagnosols,90,Harrogate,1,529900.0,False
NR10 4QW,610078,323091,Luvisols,40,Broadland,1,319000.0,False
TS3 8BB,451800,520200,Unsurveyed/Urban,10,Middlesbrough,1,307700.0,False
NE63 9GU,428855,587315,Stagnosols,30,Northumberland,1,259200.0,False
LE7 8HZ,461963,311110,Unsurveyed/Urban,60,Charnwood,1,,False
NN10 9UR,495268,267203,Unsurveyed/Urban,50,North Northamptonshire,1,286900.0,False
NE9 7YU,427800,558900,Unsurveyed/Urban,150,Sunderland,1,141900.0,False
NE5 1NZ,418661,567972,Stagnosols,110,Newcastle upon Tyne,1,318700.0,False
BD10 9BA,418849,437282,Unsurveyed/Urban,90,Bradford,1,164400.0,False
DN3 3TF,463502,404798,Stagnosols,10,Doncaster,8,124000.0,False
S5 7NZ,435581,391206,Unsurveyed/Urban,110,Sheffield,1,107300.0,False
HU17 0AJ,503675,439728,Unsurveyed/Urban,10,East Riding of Yorkshire,1,231200.0,False
TS10 5DG,459228,524109,Unsurveyed/Urban,10,Redcar and Cleveland,1,117000.0,False
NG31 9PT,492291,337049,Unsurveyed/Urban,60,South Kesteven,1,206000.0,False
NE15 8JT,417015,566623,Unsurveyed/Urban,80,Newcastle upon Tyne,1,110100.0,False
PE99 1AH,516109,303124,Stagnosols,10,Peterborough,1,,False
NG4 1LN,461629,342048,Unsurveyed/Urban,40,Gedling,1,172100.0,False
NE35 9PD,434565,561181,Stagnosols,30,South Tyneside,1,2385000.0,False
LN2 1EG,497592,371305,Unsurveyed/Urban,10,Lincoln,1,322500.0,False
SR6 0PD,440582,558761,Unsurveyed/Urban,20,Sunderland,1,131400.0,False
IP22 2WD,611730,279952,Stagnosols,30,South Norfolk,1,359400.0,False
PE9 1BA,502200,307500,Unsurveyed/Urban,50,South Kesteven,1,255800.0,False
NR30 2BD,652400,307500,Unsurveyed/Urban,0,Great Yarmouth,1,144000.0,False
DE56 0RA,434944,345894,Cambisols,70,Amber Valley,4,220500.0,False
WS11 1YA,398177,310473,Unsurveyed/Urban,160,Cannock Chase,1,218600.0,False
TS19 9JW,442730,521800,Unsurveyed/Urban,30,Stockton-on-Tees,1,276800.0,False
ST14 8LU,413906,329403,Luvisols,80,East Staffordshire,1,306000.0,False
S62 6HX,443500,395400,Unsurveyed/Urban,40,Rotherham,1,107100.0,False
LE6 2AE,440297,313953,Luvisols,150,North West Leicestershire,1,,False
S70 9PQ,434364,406234,Unsurveyed/Urban,110,Barnsley,1,,False
DE23 2NW,433626,332424,Unsurveyed/Urban,60,Derby,1,147100.0,False
WS12 4AB,399930,312900,Unsurveyed/Urban,180,Cannock Chase,1,183300.0,False
LE1 6YD,459010,303776,Unsurveyed/Urban,70,Leicester,1,722600.0,False
NE33 5BL,435700,565900,Unsurveyed/Urban,10,South Tyneside,1,95500.0,False
TS3 0TG,453454,518251,Unsurveyed/Urban,20,Middlesbrough,1,80500.0,False
B42 2NX,405649,293740,Unsurveyed/Urban,120,Birmingham,1,179700.0,False
NE15 9WW,420190,565572,Unsurveyed/Urban,70,Newcastle upon Tyne,1,165700.0,False
NR30 1SZ,652300,307700,Unsurveyed/Urban,0,Great Yarmouth,1,117700.0,False
WS2 8QE,400446,299443,Unsurveyed/Urban,140,Walsall,1,144800.0,False
TS15 9EP,442124,512316,Stagnosols,10,Stockton-on-Tees,6,291300.0,False
PE11 1EF,524537,322691,Unsurveyed/Urban,0,South Holland,8,193500.0,False
YO31 1WW,461396,453976,Unsurveyed/Urban,10,York,1,393100.0,False
LE18 3UB,461245,297670,Stagnosols,90,Oadby and Wigston,1,278200.0,False
LE5 6XF,463730,303262,Unsurveyed/Urban,100,Leicester,1,277800.0,False
YO7 4JJ,434607,483467,Luvisols,30,Hambleton,1,331800.0,False
DN14 5WN,473033,423368,Cambisols,10,East Riding of Yorkshire,1,139100.0,False
NR8 6JR,616146,314104,Unsurveyed/Urban,20,Broadland,1,360000.0,False
LN9 5UB,525363,369254,Stagnosols,30,East Lindsey,1,216100.0,False
DH5 0WA,434050,549956,Unsurveyed/Urban,60,Sunderland,1,264500.0,False
S70 3DZ,437033,405292,Unsurveyed/Urban,60,Barnsley,1,117000.0,False
LE12 7QN,461181,315500,Cambisols,60,Charnwood,1,211500.0,False
LE13 1ZZ,472000,327000,Stagnosols,70,Melton,1,1034600.0,False
NE40 4QU,414601,562702,Arenosols,130,Gateshead,1,160300.0,False
DL5 5JP,427218,524431,Unsurveyed/Urban,90,County Durham,1,96700.0,False
B23 7XZ,409197,290917,Unsurveyed/Urban,100,Birmingham,1,90200.0,False
LS10 2NN,431600,431000,Unsurveyed/Urban,30,Leeds,1,246600.0,False
BD6 1JY,415019,430157,Unsurveyed/Urban,240,Bradford,1,117800.0,False
NR32 5NE,651157,299706,Cambisols,10,East Suffolk,1,238300.0,False
NG6 0JH,454702,342741,Unsurveyed/Urban,60,Nottingham,1,128400.0,False
NE27 0AJ,430128,572237,Stagnosols,60,North Tyneside,1,269700.0,False
B1 1RD,406624,286490,Unsurveyed/Urban,130,Birmingham,1,224600.0,False
B26 2SE,414467,285597,Unsurveyed/Urban,110,Birmingham,1,188900.0,False
HD8 0UH,421200,413600,Stagnosols,180,Kirklees,1,1438300.0,False
NG11 8GA,455366,334243,Unsurveyed/Urban,40,Nottingham,1,183600.0,False
LE19 4AZ,454039,301006,Stagnosols,80,Blaby,1,1260300.0,False
LS27 0JA,426956,426462,Unsurveyed/Urban,140,Leeds,1,424700.0,False
LE10 3AA,445356,293270,Stagnosols,100,Blaby,1,2333900.0,False
DL7 8ES,436803,494188,Unsurveyed/Urban,40,Hambleton,1,1319500.0,False
TS14 6WR,461115,515357,Stagnosols,100,Redcar and Cleveland,1,158000.0,False
LN5 0BU,499993,356346,Leptosols,70,North Kesteven,1,352500.0,False
WF17 5LY,424699,424096,Unsurveyed/Urban,60,Kirklees,1,132600.0,False
BD23 2BQ,398623,451003,Stagnosols,110,Craven,1,241200.0,False
YO12 4AA,503137,487863,Unsurveyed/Urban,50,Scarborough,1,160200.0,False
DN35 0WX,527410,410115,Unsurveyed/Urban,10,North East Lincolnshire,1,266100.0,False
NE66 1JW,418467,613462,Unsurveyed/Urban,60,Northumberland,1,221500.0,False
NE49 9JG,370059,563649,Cambisols,120,Northumberland,1,135200.0,False
NR30 9FB,652251,308142,Unsurveyed/Urban,0,Great Yarmouth,1,,True
LE7 8SY,463911,313492,Unsurveyed/Urban,60,Charnwood,1,,False
PE34 3BP,557453,312292,Gleysols,0,King's Lynn and West Norfolk,8,299000.0,False
ST13 8DS,397696,356575,Unsurveyed/Urban,180,Staffordshire Moorlands,1,235300.0,False
DE23 8ZX,436031,335411,Unsurveyed/Urban,50,Derby,1,129200.0,False
SK15 3DY,397660,399311,Unsurveyed/Urban,160,Tameside,1,276200.0,False
WS1 2QT,402013,298013,Unsurveyed/Urban,140,Walsall,1,187100.0,False
TS19 8RR,441781,521166,Unsurveyed/Urban,30,Stockton-on-Tees,1,125700.0,False
S9 4UB,437500,387500,Unsurveyed/Urban,80,Sheffield,1,105000.0,False
NR17 2AB,604665,295275,Luvisols,40,Breckland,1,260700.0,False
HX3 8DE,412769,424973,Unsurveyed/Urban,150,Calderdale,1,251500.0,False
HU15 2PA,488376,431429,Cambisols,10,East Riding of Yorkshire,1,238000.0,False
NG20 0FD,456474,368116,Unsurveyed/Urban,60,Mansfield,2,171700.0,False
S13 8RE,440565,385080,Unsurveyed/Urban,110,Sheffield,1,113700.0,False
OL8 2JL,393952,403740,Unsurveyed/Urban,190,Oldham,1,110600.0,False
DH1 1SL,427363,542818,Unsurveyed/Urban,30,County Durham,1,234000.0,False
HD1 9QN,414541,416892,Unsurveyed/Urban,80,Kirklees,1,,False
NE6 9AW,427054,564894,Unsurveyed/Urban,50,Newcastle upon Tyne,1,,False
OL8 1FN,392383,404002,Unsurveyed/Urban,200,Oldham,1,118400.0,False
NN9 6SZ,500059,272322,Cambisols,60,North Northamptonshire,1,239600.0,False
LS10 3ED,431344,430184,Unsurveyed/Urban,50,Leeds,1,120000.0,False
NG23 6YQ,479534,353696,Unsurveyed/Urban,10,Newark and Sherwood,1,317800.0,False
DN7 6PP,468025,408863,Arenosols,0,Doncaster,1,194200.0,False
PE13 5JG,542498,310065,Gleysols,0,Fenland,8,275800.0,False
SR4 9NF,435109,555066,Unsurveyed/Urban,90,Sunderland,1,142300.0,False
WS11 7JU,399259,310087,Stagnosols,140,Cannock Chase,1,215200.0,False
LS2 9BF,429158,434150,Unsurveyed/Urban,60,Leeds,1,307100.0,False
NR7 0UH,627331,309186,Arenosols,30,Broadland,1,336600.0,False
YO26 8DA,446427,455493,Luvisols,20,Harrogate,3,376300.0,False
DL14 8UN,422852,527746,Stagnosols,100,County Durham,1,80200.0,False
NE10 0HB,427795,562444,Unsurveyed/Urban,30,Gateshead,1,152700.0,False
NR35 1HE,633528,290045,Arenosols,10,East Suffolk,6,164000.0,False
OL5 9DQ,398590,402340,Stagnosols,240,Tameside,1,178900.0,False
S44 6QR,446621,372611,Stagnosols,120,Bolsover,1,152900.0,False
BD16 2EA,409788,441109,Unsurveyed/Urban,100,Bradford,1,286200.0,False
DE3 5AG,432406,334914,Unsurveyed/Urban,90,Derby,1,,False
IP5 7WA,620845,244678,Unsurveyed/Urban,30,East Suffolk,1,,False
LS17 1FD,430772,439564,Unsurveyed/Urban,160,Leeds,1,,False
DN9 1SB,458074,402160,Unsurveyed/Urban,10,Doncaster,1,224900.0,False
WF6 2YT,438300,422800,Unsurveyed/Urban,40,Wakefield,1,160900.0,False
SK3 0PT,386654,389621,Unsurveyed/Urban,40,Stockport,1,482700.0,False
NR5 8BB,620177,308525,Unsurveyed/Urban,30,Norwich,1,229300.0,False
PE11 2LY,525659,323489,Unsurveyed/Urban,10,South Holland,8,163800.0,False
NE9 6JJ,425616,559281,Unsurveyed/Urban,60,Gateshead,1,192300.0,False
SR5 2PZ,438534,559255,Unsurveyed/Urban,50,Sunderland,1,564700.0,False
WF16 9PA,422082,424353,Unsurveyed/Urban,130,Kirklees,1,129900.0,False
DE7 8NF,446609,343481,Unsurveyed/Urban,60,Erewash,1,156800.0,False
LE7 3RZ,469721,310741,Cambisols,110,Charnwood,1,355600.0,False
LS9 0AZ,431616,432781,Unsurveyed/Urban,40,Leeds,1,417300.0,False
BD16 2HP,410664,439192,Unsurveyed/Urban,80,Bradford,1,282700.0,False
BD11 1HY,422471,428275,Unsurveyed/Urban,200,Leeds,1,206400.0,False
HU6 7WS,509295,432522,Unsurveyed/Urban,0,"Kingston upon Hull, City of",1,134200.0,True
SK6 2JQ,392800,391800,Unsurveyed/Urban,100,Stockport,1,174900.0,False
YO4 1NG,468458,454589,Gleysols,30,York,1,,False
NE25 9YW,432685,569414,Unsurveyed/Urban,60,North Tyneside,1,263200.0,False
CW1 5JL,371775,355939,Unsurveyed/Urban,50,Cheshire East,1,183300.0,False
WS2 9PT,400189,298481,Unsurveyed/Urban,140,Walsall,1,204700.0,False
S66 3ZH,448357,393348,Cambisols,130,Rotherham,1,229900.0,False
B12 0RB,407900,286100,Unsurveyed/Urban,110,Birmingham,1,1068700.0,False
CA8 7NR,367795,553217,Cambisols,200,Northumberland,8,235200.0,False
HU8 9YB,511800,433500,Unsurveyed/Urban,0,"Kingston upon Hull, City of",1,128100.0,False
S31 0TS,445837,385597,Unsurveyed/Urban,90,Rotherham,1,,False
OL2 5SL,391471,408715,Unsurveyed/Urban,170,Oldham,1,95800.0,False
PE33 0BQ,567384,308757,Planosols,20,King's Lynn and West Norfolk,1,447900.0,False
WF2 9XQ,433076,420442,Unsurveyed/Urban,30,Wakefield,1,163000.0,False
NG18 5QP,452721,360650,Unsurveyed/Urban,140,Mansfield,1,209500.0,False
WS12 5RJ,401594,311481,Unsurveyed/Urban,180,Cannock Chase,1,,False
OL7 9HY,392788,400268,Unsurveyed/Urban,110,Tameside,1,169100.0,False
HD5 9UA,416886,416942,Unsurveyed/Urban,70,Kirklees,1,127300.0,False
HG1 1ZN,430298,455226,Unsurveyed/Urban,120,Harrogate,1,466800.0,False
B16 9WD,403312,286653,Unsurveyed/Urban,170,Birmingham,1,249800.0,False
BD12 8NE,415496,427629,Unsurveyed/Urban,180,Bradford,1,114800.0,False
DN32 9TU,527900,409600,Unsurveyed/Urban,10,North East Lincolnshire,1,117700.0,False
NG2 6GB,459094,336467,Unsurveyed/Urban,40,Rushcliffe,1,367100.0,False
NR10 4NS,610935,322769,Gleysols,30,Broadland,1,335500.0,False
LE8 5SP,458173,295544,Stagnosols,90,Blaby,1,288300.0,False
LS18 5RX,424059,438607,Unsurveyed/Urban,140,Leeds,1,344500.0,False
NG3 3AH,458836,341782,Unsurveyed/Urban,70,Nottingham,1,123200.0,False
SK14 4WT,394904,395062,Unsurveyed/Urban,100,Tameside,1,166200.0,False
B21 9QU,404114,289920,Unsurveyed/Urban,140,Birmingham,1,181700.0,False
HU13 0JX,501506,427404,Cambisols,50,East Riding of Yorkshire,1,276400.0,False
LS23 7BJ,444735,446969,Unsurveyed/Urban,20,Leeds,1,671600.0,False
DE6 3GF,425162,347257,Stagnosols,230,Derbyshire Dales,1,488900.0,False
NE23 7YS,427108,573773,Stagnosols,50,North Tyneside,1,1080600.0,False
NE65 0QL,426985,604395,Unsurveyed/Urban,10,Northumberland,1,119700.0,False
NG17 3EY,448970,361004,Unsurveyed/Urban,160,Ashfield,1,153400.0,False
OL1 1QP,392900,405000,Unsurveyed/Urban,200,Oldham,1,213200.0,False
B13 9HQ,408301,282916,Unsurveyed/Urban,150,Birmingham,1,267700.0,False
S42 7BZ,431319,370971,Cambisols,290,North East Derbyshire,1,404700.0,False
HU5 3NB,507416,429761,Unsurveyed/Urban,0,"Kingston upon Hull, City of",7,102600.0,False
YO12 4PP,501412,483806,Cambisols,30,Scarborough,1,146800.0,False
DN4 5HA,458560,402703,Unsurveyed/Urban,10,Doncaster,1,610500.0,False
YO17 7NS,478733,471564,Gleysols,20,Ryedale,1,268300.0,False
LE67 9RW,449354,308851,Stagnosols,160,Hinckley and Bosworth,1,273100.0,False
YO10 4DE,461072,450559,Unsurveyed/Urban,20,York,1,292500.0,False
LS7 1NW,430128,435073,Unsurveyed/Urban,40,Leeds,1,120300.0,False
LS13 2HW,425252,435188,Unsurveyed/Urban,80,Leeds,1,144100.0,False
TS11 7BT,463838,521949,Cambisols,30,Redcar and Cleveland,1,182700.0,False
TS17 6YT,445100,518000,Unsurveyed/Urban,10,Stockton-on-Tees,1,573200.0,False
WF9 1HS,447565,413380,Planosols,60,Wakefield,1,166000.0,False
B77 5NB,422928,300656,Unsurveyed/Urban,100,Tamworth,1,407800.0,False
TS24 9HE,450477,534848,Unsurveyed/Urban,10,Hartlepool,1,112100.0,False
NE5 2AG,419948,566130,Unsurveyed/Urban,90,Newcastle upon Tyne,1,90900.0,False
OL6 8YF,395580,400308,Unsurveyed/Urban,170,Tameside,1,168400.0,False
SK8 3PT,384987,385961,Unsurveyed/Urban,70,Stockport,1,163100.0,False
S71 5RU,437676,408597,Unsurveyed/Urban,50,Barnsley,1,94600.0,False
WS9 0SW,404326,299505,Stagnosols,150,Walsall,1,356900.0,False
DN7 5TG,463995,412799,Gleysols,10,Doncaster,8,117900.0,True
NR15 1UB,621249,297547,Cambisols,20,South Norfolk,1,351200.0,False
OL5 9HJ,398145,403283,Unsurveyed/Urban,150,Tameside,1,162700.0,False
NG5 2BE,456911,342242,Unsurveyed/Urban,70,Nottingham,1,217500.0,False
PE37 8LL,585551,306957,Luvisols,50,Breckland,1,233400.0,False
TS25 2HD,451009,532121,Unsurveyed/Urban,10,Hartlepool,1,143400.0,False
LN4 3EP,506621,361817,Leptosols,20,North Kesteven,1,207000.0,False
HX1 5BG,408903,425380,Unsurveyed/Urban,170,Calderdale,1,369000.0,False
DN1 3QT,457375,402470,Unsurveyed/Urban,20,Doncaster,1,199700.0,False
NG5 9EP,456317,345954,Unsurveyed/Urban,100,Nottingham,1,123100.0,False
HU4 7DD,504652,427051,Unsurveyed/Urban,10,"Kingston upon Hull, City of",6,150700.0,False
S11 8ZS,432816,385294,Unsurveyed/Urban,130,Sheffield,1,229600.0,False
DE4 3EJ,430335,359939,Unsurveyed/Urban,100,Derbyshire Dales,1,449400.0,False
YO8 7SA,468279,437065,Gleysols,10,Selby,1,,False
LS2 9AS,429790,434719,Unsurveyed/Urban,80,Leeds,1,337000.0,False
NE7 7LY,426179,568223,Unsurveyed/Urban,60,Newcastle upon Tyne,1,661400.0,False
S25 2TN,452731,387044,Unsurveyed/Urban,110,Rotherham,1,171900.0,False
LS18 5JQ,422948,438047,Unsurveyed/Urban,120,Leeds,1,112400.0,False
NG2 1WG,455971,338043,Unsurveyed/Urban,30,Nottingham,1,207400.0,True
NE12 9YL,428538,569783,Unsurveyed/Urban,60,North Tyneside,1,192300.0,False
HD5 9TA,417285,417629,Unsurveyed/Urban,60,Kirklees,6,122600.0,False
LS9 6HY,432745,434347,Unsurveyed/Urban,80,Leeds,1,80600.0,False
NE20 0ST,404759,574232,Stagnosols,170,Northumberland,1,476200.0,False
NR1 3NB,623025,307943,Unsurveyed/Urban,30,Norwich,1,295800.0,False
BD9 4LF,415137,435593,Unsurveyed/Urban,110,Bradford,1,164300.0,False
LS14 1EX,435584,436569,Unsurveyed/Urban,100,Leeds,1,115500.0,False
NE23 6EE,426566,576263,Unsurveyed/Urban,70,Northumberland,1,217700.0,False
NR21 9DJ,592015,330204,Luvisols,40,North Norfolk,1,284900.0,False
DN1 9TH,457592,402943,Unsurveyed/Urban,20,Doncaster,1,,False
LE4 5BU,459285,306302,Unsurveyed/Urban,50,Leicester,8,224300.0,False
B2 2BE,407279,288677,Unsurveyed/Urban,110,Birmingham,1,,False
DL3 9LN,428023,515124,Unsurveyed/Urban,50,Darlington,1,259700.0,False
PE1 5XB,521173,298613,Unsurveyed/Urban,10,Peterborough,1,205200.0,False
DH8 7QZ,412957,551187,Unsurveyed/Urban,240,County Durham,1,91400.0,False
YO60 6JD,467015,470760,Cambisols,100,Ryedale,1,406100.0,False
S2 1EG,438222,385173,Unsurveyed/Urban,190,Sheffield,1,160300.0,False
LE2 9FH,457372,299443,Unsurveyed/Urban,80,Leicester,1,143300.0,False
LS13 4AS,424786,435309,Unsurveyed/Urban,100,Leeds,1,164200.0,False
ST11 9AW,396704,341453,Arenosols,180,Staffordshire Moorlands,1,244900.0,False
NE8 4XN,424647,561715,Unsurveyed/Urban,20,Gateshead,1,175300.0,False
NR12 8TF,631654,318939,Cambisols,10,North Norfolk,1,473100.0,False
NG1 5EZ,456845,340192,Unsurveyed/Urban,60,Nottingham,1,312200.0,False
NE42 5DD,409846,562956,Unsurveyed/Urban,100,Northumberland,1,362700.0,False
YO24 4EQ,458863,451104,Unsurveyed/Urban,10,York,8,285600.0,True
LN1 1UG,497494,371375,Unsurveyed/Urban,20,Lincoln,1,265100.0,False
TS11 7JE,464396,521938,Cambisols,30,Redcar and Cleveland,1,217200.0,False
B13 3GE,407502,281065,Unsurveyed/Urban,150,Birmingham,1,,False
ST16 1FH,390921,323344,Unsurveyed/Urban,80,Stafford,1,219900.0,False
TS5 8BP,448943,515506,Unsurveyed/Urban,30,Middlesbrough,1,136100.0,False
NR2 2WW,624885,310737,Unsurveyed/Urban,40,Broadland,1,365100.0,False
NR30 9HD,652251,308142,Unsurveyed/Urban,0,Great Yarmouth,1,,True
ST13 8NJ,396912,356161,Unsurveyed/Urban,180,Staffordshire Moorlands,1,224800.0,False
LS3 1UN,428844,434241,Unsurveyed/Urban,70,Leeds,1,11129000.0,False
S43 3GL,441982,372742,Unsurveyed/Urban,100,Chesterfield,1,170700.0,False
YO1 1TD,458500,464500,Gleysols,30,Hambleton,1,,False
HD1 1QB,414617,416856,Unsurveyed/Urban,80,Kirklees,1,709500.0,False
WF10 3LS,446014,425397,Unsurveyed/Urban,40,Wakefield,1,215800.0,False
NE3 5LQ,424759,569938,Stagnosols,50,Newcastle upon Tyne,1,307000.0,False
NE65 7QT,405915,601452,Cambisols,110,Northumberland,1,222700.0,False
YO51 9BF,438882,467336,Luvisols,20,Harrogate,1,324700.0,False
HU5 2TG,508552,430545,Unsurveyed/Urban,10,"Kingston upon Hull, City of",6,126000.0,False
SK8 4RW,384800,387300,Unsurveyed/Urban,50,Stockport,1,318100.0,False
B8 2QP,411533,289114,Unsurveyed/Urban,90,Birmingham,1,140800.0,False
ST13 8YF,397713,356744,Unsurveyed/Urban,180,Staffordshire Moorlands,1,224100.0,False
S41 8AB,435979,373332,Unsurveyed/Urban,140,Chesterfield,1,164100.0,False
DL5 4ER,427332,525058,Unsurveyed/Urban,90,County Durham,1,82300.0,False
S81 0QN,459834,380034,Unsurveyed/Urban,60,Bassetlaw,1,152900.0,False
YO18 8AF,479403,484071,Unsurveyed/Urban,40,Ryedale,1,167000.0,False
B31 1JB,400947,280872,Unsurveyed/Urban,190,Birmingham,1,171100.0,False
DL1 9HY,429177,514182,Unsurveyed/Urban,40,Darlington,1,,False
HU17 9YP,503400,439400,Unsurveyed/Urban,10,East Riding of Yorkshire,1,218800.0,False
NN16 9UQ,487408,280627,Cambisols,100,North Northamptonshire,1,166900.0,False
LN8 3TU,508526,389363,Podsols,20,West Lindsey,3,258600.0,False
SR4 6XT,437900,558700,Unsurveyed/Urban,40,Sunderland,1,70200.0,False
NR9 3NU,615884,306903,Luvisols,40,South Norfolk,1,329500.0,False
BD22 6HT,404352,441476,Unsurveyed/Urban,220,Bradford,1,125700.0,False
NR3 2SE,621696,311483,Unsurveyed/Urban,30,Norwich,1,263700.0,False
DN40 3QE,513533,420067,Stagnosols,10,North Lincolnshire,1,192100.0,False
DL6 3RJ,440107,492455,Stagnosols,90,Hambleton,1,360700.0,False
DE7 1FW,438055,325459,Planosols,80,South Derbyshire,1,,False
S35 5DA,435275,396243,Unsurveyed/Urban,90,Sheffield,1,,False
S11 0FD,432815,385290,Unsurveyed/Urban,130,Sheffield,1,,False
NE3 3HN,423666,568658,Unsurveyed/Urban,60,Newcastle upon Tyne,1,285800.0,False
DH1 9GZ,429990,544301,Stagnosols,70,County Durham,1,,False
LS8 3RX,432414,435418,Unsurveyed/Urban,90,Leeds,1,132700.0,False
DE13 9LH,421006,328698,Unsurveyed/Urban,80,East Staffordshire,1,358600.0,False
BD3 0NQ,416598,434844,Unsurveyed/Urban,130,Bradford,1,129900.0,False
B18 7JG,405078,288121,Unsurveyed/Urban,140,Birmingham,1,139100.0,False
DN1 9LQ,458074,402160,Unsurveyed/Urban,10,Doncaster,1,,False
WF5 9BP,427964,420436,Unsurveyed/Urban,100,Wakefield,1,191700.0,False
CW11 0XU,377828,357706,Leptosols,70,Cheshire East,1,,False
HD1 3XS,413713,415728,Unsurveyed/Urban,100,Kirklees,1,342000.0,False
DE11 7AP,431368,321046,Planosols,100,South Derbyshire,1,213500.0,False
NE63 9UP,427500,587700,Unsurveyed/Urban,40,Northumberland,1,139800.0,False
BD11 1HD,422705,428504,Unsurveyed/Urban,190,Leeds,1,183300.0,False
TS7 8YU,452300,515000,Unsurveyed/Urban,60,Middlesbrough,1,202900.0,False
B20 1DL,404720,291568,Unsurveyed/Urban,130,Birmingham,1,288600.0,False
LE5 9DL,459327,304196,Unsurveyed/Urban,70,Leicester,1,,False
HD7 3HL,409094,410423,Cambisols,220,Kirklees,1,,False
B6 4TG,407552,288852,Unsurveyed/Urban,110,Birmingham,1,360800.0,False
