postcode,easting,northing,soilType,elevation
NN17 1YP,488500,289200,Unsurveyed/Urban,110
NE8 2TY,423888,561852,Unsurveyed/Urban,10
DE2 4PY,437823,338416,Unsurveyed/Urban,90
NE11 9HY,422134,562545,Unsurveyed/Urban,10
S71 4SU,436461,411876,Unsurveyed/Urban,70
PE12 0FD,538943,318242,Gleysols,0
TS9 6HP,457809,511132,Stagnosols,130
NR1 4JW,624239,308805,Unsurveyed/Urban,40
NN17 5EB,492258,290943,Stagnosols,100
BD21 3SQ,406000,441100,Unsurveyed/Urban,110
S81 8FL,456118,381378,Planosols,60
IP10 0XY,628502,236581,Cambisols,20
LS16 8HP,427112,440024,Unsurveyed/Urban,140
NG32 1LG,486653,332594,Stagnosols,80
HU11 5QQ,515738,445762,Stagnosols,20
HU13 9HH,504075,427454,Unsurveyed/Urban,10
NG15 6QP,451277,349386,Arenosols,120
NR33 7LF,653398,291295,Unsurveyed/Urban,10
NE3 2RF,421184,568644,Unsurveyed/Urban,80
NN29 7UY,492470,265624,Cambisols,80
TS25 3NF,448664,529570,Unsurveyed/Urban,20
NE9 7WA,427588,558875,Unsurveyed/Urban,150
OL3 6LY,399936,405897,Unsurveyed/Urban,180
DN35 7XG,529800,409300,Unsurveyed/Urban,10
DH2 2PD,424630,551578,Stagnosols,90
WS9 8TH,405271,301953,Unsurveyed/Urban,150
M43 6RW,390046,398382,Unsurveyed/Urban,90
B12 8DJ,408491,283969,Unsurveyed/Urban,130
S1 3SA,435783,387323,Unsurveyed/Urban,60
B30 1EP,403703,279951,Unsurveyed/Urban,170
LS14 3JQ,435149,441313,Cambisols,140
NG32 2AL,490236,347397,Planosols,20
NE23 7PF,427232,572492,Unsurveyed/Urban,70
WF1 9PH,424188,415005,Stagnosols,160
PE32 2TS,584922,321292,Stagnosols,80
ST13 7NN,401728,352913,Planosols,290
NN17 1PX,488000,288700,Unsurveyed/Urban,110
B36 8HW,412978,289519,Unsurveyed/Urban,100
NN9 8BQ,495727,268521,Unsurveyed/Urban,70
B1 2RA,405986,286999,Unsurveyed/Urban,140
BD3 8QQ,418392,433676,Unsurveyed/Urban,190
NG24 3EY,481252,351961,Unsurveyed/Urban,20
NE5 3YZ,421251,567352,Unsurveyed/Urban,110
WS12 5AS,398177,310473,Unsurveyed/Urban,160
NG10 1QP,449073,333534,Unsurveyed/Urban,30
SK13 8BF,403781,393959,Stagnosols,150
ST16 2JZ,392254,323340,Unsurveyed/Urban,80
WF14 8HD,421400,419400,Gleysols,50
HG1 2XN,431404,456372,Unsurveyed/Urban,100
DE22 2NG,433226,339390,Unsurveyed/Urban,80
S72 9AB,439835,412412,Cambisols,80
CW12 1SX,386516,363251,Unsurveyed/Urban,90
IP11 9WW,630358,234966,Unsurveyed/Urban,20
SK3 0FX,389357,390095,Unsurveyed/Urban,60
HU9 4AS,514277,432112,Unsurveyed/Urban,10
DN3 1LJ,462050,408854,Unsurveyed/Urban,10
S98 1NN,437927,389870,Unsurveyed/Urban,40
SK12 2JU,396924,385046,Cambisols,230
LE4 3ZY,458500,309800,Unsurveyed/Urban,80
NE29 6QA,435505,568350,Unsurveyed/Urban,30
B1 1RD,406624,286490,Unsurveyed/Urban,130
DN31 1RR,526905,409632,Unsurveyed/Urban,10
CW5 8QD,361805,352534,Planosols,60
TD15 1AF,399911,652812,Unsurveyed/Urban,10
LN2 2EZ,498050,373212,Unsurveyed/Urban,60
NE27 0QY,431510,571518,Stagnosols,60
DH1 2GL,429948,542505,Unsurveyed/Urban,90
PE4 5HB,516538,304373,Cambisols,10
LE4 5QJ,458766,307223,Unsurveyed/Urban,60
LE3 6WQ,459294,304253,Unsurveyed/Urban,70
HX1 3XU,408020,424722,Unsurveyed/Urban,210
YO31 7EW,460317,452711,Unsurveyed/Urban,20
DE7 1AP,441200,321700,Luvisols,70
B15 2LZ,406088,285408,Unsurveyed/Urban,130
S60 1TG,443563,394351,Unsurveyed/Urban,20
DE2 9JL,436951,332049,Unsurveyed/Urban,50
TS19 7BD,441693,518809,Unsurveyed/Urban,20
HU11 4AE,515754,432877,Unsurveyed/Urban,10
IP20 0DR,626134,287857,Stagnosols,40
LE5 5NH,460860,303539,Unsurveyed/Urban,70
S12 3HB,438404,383072,Unsurveyed/Urban,200
PE32 1DR,572066,323731,Planosols,20
B5 6HR,407600,286200,Unsurveyed/Urban,100
DE56 0LN,437637,346410,Planosols,70
S1 3EY,435100,386800,Unsurveyed/Urban,70
DH5 8EY,434722,549636,Unsurveyed/Urban,90
NE43 7WS,410195,563884,Unsurveyed/Urban,20
DH3 1HD,426800,556200,Unsurveyed/Urban,30
YO21 2HN,466310,510058,Stagnosols,160
NG24 3DW,481062,351619,Unsurveyed/Urban,20
DL8 1BP,427305,488668,Cambisols,50
BD23 1BD,399864,452248,Stagnosols,140
DE21 7FS,440161,335842,Unsurveyed/Urban,70
S6 1EX,432519,392731,Stagnosols,180
WF4 5HH,430153,418506,Unsurveyed/Urban,50
WS14 9ET,411793,309035,Unsurveyed/Urban,90
S40 3BU,436782,369938,Unsurveyed/Urban,120
TS16 0HR,441615,514387,Stagnosols,30
DN17 3LH,482862,405884,Cambisols,0
IP21 4EU,613701,279590,Stagnosols,30
LS21 2AG,420165,446787,Unsurveyed/Urban,100
LS7 9BE,430515,435070,Unsurveyed/Urban,40
PE14 7BF,549298,312008,Gleysols,0
LS10 4TR,430645,427062,Cambisols,120
NE1 8JB,424800,564800,Unsurveyed/Urban,50
LN2 4AX,498693,371937,Unsurveyed/Urban,50
YO11 2JU,504027,488288,Unsurveyed/Urban,40
LE5 0TZ,461985,306009,Unsurveyed/Urban,80
TS6 9LF,455591,518585,Unsurveyed/Urban,40
LS25 6HE,452091,434983,Stagnosols,10
LE11 0NU,450437,318736,Unsurveyed/Urban,60
DN7 6TE,468983,406375,Gleysols,10
B1 2XP,406649,286530,Unsurveyed/Urban,130
NE5 9BB,420190,565572,Unsurveyed/Urban,70
NE28 9EN,430762,567932,Unsurveyed/Urban,50
LE10 3PS,448382,292037,Stagnosols,90
B19 2QF,406010,288305,Unsurveyed/Urban,130
NR17 1FQ,599041,295740,Arenosols,50
S80 4DQ,451857,374040,Unsurveyed/Urban,100
ST6 8QD,391011,353307,Histosols,210
DE56 9BZ,434619,346794,Unsurveyed/Urban,60
NN29 7HQ,492005,265251,Cambisols,80
DN11 8PJ,461765,392224,Unsurveyed/Urban,30
TS25 1DL,452346,530368,Unsurveyed/Urban,10
S43 4ES,447602,377369,Cambisols,150
LS7 3AW,430700,434800,Unsurveyed/Urban,40
S1 1JS,435330,387651,Unsurveyed/Urban,60
HG3 3HQ,425170,461131,Stagnosols,160
YO61 4YZ,454189,475687,Stagnosols,120
HX2 9AD,408227,428093,Unsurveyed/Urban,200
LE4 9LF,461328,307249,Unsurveyed/Urban,60
LS17 0DP,427824,449128,Stagnosols,140
NG5 4WU,458138,344912,Unsurveyed/Urban,60
B26 2DB,413966,286268,Unsurveyed/Urban,110
NE34 7NW,438418,564142,Unsurveyed/Urban,50
YO8 7AQ,461894,432561,Unsurveyed/Urban,10
NR9 4DF,607804,307370,Luvisols,30
DN2 5QR,460220,405064,Unsurveyed/Urban,20
SK2 6FZ,390458,388420,Unsurveyed/Urban,80
S75 4DA,430311,412437,Unsurveyed/Urban,90
PE2 0SP,515381,295059,Unsurveyed/Urban,20
NR7 7FU,624885,310736,Unsurveyed/Urban,40
TS6 9TN,454108,519922,Unsurveyed/Urban,10
M34 3GQ,392184,395423,Unsurveyed/Urban,100
SR5 9TF,439709,556471,Unsurveyed/Urban,40
ST18 0YF,394533,323252,Cambisols,80
NE99 1PD,425058,564947,Unsurveyed/Urban,50
NR18 8BU,610888,301634,Luvisols,40
S35 9ZH,435823,393867,Unsurveyed/Urban,70
LE18 3XU,461759,298716,Stagnosols,110
CW1 6HW,371639,355490,Unsurveyed/Urban,50
WF14 9NZ,420596,420309,Unsurveyed/Urban,80
BD21 5LA,406030,440706,Unsurveyed/Urban,110
NE8 1SU,425156,562404,Unsurveyed/Urban,70
S60 4EP,444902,390657,Unsurveyed/Urban,80
DN21 3SU,488942,401372,Arenosols,10
YO30 4GZ,458890,454989,Stagnosols,10
DL12 8RN,404851,516187,Cambisols,140
DN19 7UD,510074,421962,Luvisols,10
LE14 2HA,474060,314435,Cambisols,110
NR21 7LD,591610,329157,Cambisols,40
DE4 3AA,429909,360274,Unsurveyed/Urban,100
HU17 0FT,504184,439301,Unsurveyed/Urban,10
HU7 6AE,511244,432890,Unsurveyed/Urban,10
NG15 9AL,457297,353948,Arenosols,120
NE23 1PB,426744,577401,Unsurveyed/Urban,70
S72 9LP,441002,410879,Cambisols,110
YO26 4TA,458052,451593,Unsurveyed/Urban,30
NE29 0SY,435300,568400,Unsurveyed/Urban,30
NE1 1JS,424914,563995,Unsurveyed/Urban,30
WS13 8DE,406982,311096,Luvisols,150
NR11 8TX,624242,334744,Cambisols,50
LE8 4ZB,442609,293735,Luvisols,110
DN40 1NW,517651,414028,Stagnosols,10
LE16 9PT,472932,286291,Planosols,80
CW12 4QQ,383426,363778,Podsols,90
LS1 6AT,430214,433568,Unsurveyed/Urban,40
DL17 0HP,427773,530160,Stagnosols,110
DH5 8QX,434743,549038,Unsurveyed/Urban,80
B17 8PX,402813,285581,Unsurveyed/Urban,170
OL6 8PT,394158,400156,Unsurveyed/Urban,140
LE11 1AX,453968,319447,Unsurveyed/Urban,40
DE56 1WF,434694,347066,Unsurveyed/Urban,70
NG18 4TA,454724,357738,Arenosols,140
OL3 6AQ,399753,405765,Unsurveyed/Urban,170
BD21 2JQ,405900,441100,Unsurveyed/Urban,110
YO2 3LA,457135,450090,Unsurveyed/Urban,20
S5 7JE,435782,390971,Unsurveyed/Urban,110
TS19 8TN,441277,520150,Unsurveyed/Urban,40
CW1 9GG,371187,354767,Unsurveyed/Urban,50
YO61 4TH,455407,469798,Stagnosols,50
WS11 9QQ,402760,308173,Unsurveyed/Urban,150
HU15 1WL,487443,425656,Cambisols,0
SK12 1ZN,392547,382604,Stagnosols,100
BD3 8DX,418561,433207,Unsurveyed/Urban,180
YO3 0UW,461592,452012,Unsurveyed/Urban,10
LE17 4DS,454753,284724,Stagnosols,120
B99 1AZ,407279,288677,Unsurveyed/Urban,110
YO17 0NH,477600,471900,Leptosols,50
ST6 8UE,390723,355584,Stagnosols,260
NR1 3XF,624885,310736,Unsurveyed/Urban,40
OL4 3EL,394514,405131,Unsurveyed/Urban,220
NR27 0NQ,625278,340239,Arenosols,50
LE67 3GH,442257,313898,Unsurveyed/Urban,160
S41 7HH,437836,372164,Unsurveyed/Urban,100
DE14 2UB,423379,323344,Unsurveyed/Urban,50
LE2 0LA,459514,303926,Unsurveyed/Urban,70
SR2 0HL,440713,552976,Unsurveyed/Urban,50
IP25 7LA,595991,307388,Arenosols,70
DE55 4NU,443561,352847,Stagnosols,100
YO41 1AU,473362,458157,Gleysols,20
M43 7LW,391090,398625,Unsurveyed/Urban,100
LS22 5LS,438302,446015,Cambisols,30
LE8 5WU,458875,295240,Stagnosols,80
NG6 9FD,455102,344621,Unsurveyed/Urban,70
S74 0PW,435530,400444,Unsurveyed/Urban,140
NG7 6FN,455860,341794,Unsurveyed/Urban,60
BD19 5YT,418986,425006,Unsurveyed/Urban,90
NE34 9EQ,434598,563673,Unsurveyed/Urban,20
NR16 2LN,600528,284932,Arenosols,40
TS21 1YS,437300,523300,Stagnosols,40
LE10 1RS,442671,294445,Luvisols,130
NG9 3WA,453984,337269,Unsurveyed/Urban,30
NE13 6EF,423965,573270,Stagnosols,60
TS14 8DQ,459141,515438,Stagnosols,110
HU16 5QE,504624,432792,Unsurveyed/Urban,10
DE3 7PY,433357,332836,Unsurveyed/Urban,70
DE1 3GX,434991,336711,Unsurveyed/Urban,50
NE32 4EW,433562,563169,Unsurveyed/Urban,20
LN2 4RP,499658,373190,Leptosols,40
B79 7NE,420927,304409,Unsurveyed/Urban,70
NE70 7JB,414554,630576,Cambisols,60
DE7 3RW,444342,336910,Luvisols,110
NG7 3JN,456283,340241,Unsurveyed/Urban,70
DN1 9GH,458084,402157,Unsurveyed/Urban,10
HU9 3JN,512977,431108,Unsurveyed/Urban,10
WF11 8NP,448400,423800,Unsurveyed/Urban,20
LE65 1WS,436303,314687,Planosols,110
B5 7DN,407100,285800,Unsurveyed/Urban,110
B30 2XX,404848,279910,Unsurveyed/Urban,150
HX4 9BG,409202,419831,Cambisols,110
NR34 9TR,642249,290181,Unsurveyed/Urban,10
DL14 0BP,414744,531038,Cambisols,90
DH8 5RF,410848,550635,Unsurveyed/Urban,260
DE24 9DZ,437262,331905,Unsurveyed/Urban,50
S75 1ER,433815,407563,Unsurveyed/Urban,110
DL6 3TL,439641,490508,Stagnosols,60
LE9 5WY,453118,297843,Stagnosols,90
NG18 3EW,457654,361205,Arenosols,100
NR34 9RT,643045,289974,Unsurveyed/Urban,10
TS5 5PD,448839,517851,Unsurveyed/Urban,10
LE19 9BE,454913,301240,Stagnosols,70
DE24 0NB,439070,332167,Unsurveyed/Urban,40
WF8 9DD,445793,422081,Unsurveyed/Urban,50
WF17 9ND,423200,427100,Unsurveyed/Urban,160
PE25 3AB,556525,361770,Unsurveyed/Urban,10
NE25 9PT,433185,572035,Unsurveyed/Urban,40
ST19 9HZ,388829,309227,Luvisols,100
YO30 4FT,459652,451975,Unsurveyed/Urban,10
CW2 8EW,368550,354065,Unsurveyed/Urban,40
LE13 0QD,474736,317776,Unsurveyed/Urban,80
OL6 0FZ,393846,398866,Unsurveyed/Urban,100
NE15 7DL,420475,564941,Unsurveyed/Urban,80
PE12 8AH,534757,326832,Gleysols,0
WV13 2BE,396246,298284,Unsurveyed/Urban,130
B15 2GP,406612,285600,Unsurveyed/Urban,120
NG8 1DD,454106,339400,Unsurveyed/Urban,40
DE55 2JZ,444089,357212,Unsurveyed/Urban,140
NR28 9BZ,628195,330275,Unsurveyed/Urban,30
B77 4TL,422400,303300,Unsurveyed/Urban,80
DH9 0SQ,423800,554000,Cambisols,90
NR7 9DJ,625341,310593,Unsurveyed/Urban,40
OL14 6WW,393553,424100,Cambisols,140
NE20 0JJ,407032,576535,Stagnosols,180
BD3 9AR,417368,433488,Unsurveyed/Urban,140
NG7 1UB,452350,340566,Unsurveyed/Urban,60
PE8 6UA,507658,291083,Cambisols,20
NR14 8PX,622019,300631,Gleysols,20
OL1 9PL,393482,404988,Unsurveyed/Urban,180
PE14 9AQ,550615,303186,Gleysols,0
NN8 3ZD,490345,267897,Unsurveyed/Urban,50
LE2 4ED,462509,301223,Unsurveyed/Urban,110
NN10 0RP,495900,266500,Unsurveyed/Urban,60
TS6 0XX,454568,518234,Unsurveyed/Urban,30
LE8 6JZ,455601,297456,Unsurveyed/Urban,70
LE10 1JL,443999,294045,Luvisols,110
PE25 2AG,556465,363333,Unsurveyed/Urban,0
LE6 5FE,435438,316071,Unsurveyed/Urban,120
PE1 2XD,519300,300100,Unsurveyed/Urban,10
DN3 1JF,461689,407359,Unsurveyed/Urban,10
DN11 8SD,461076,391742,Cambisols,20
IP12 4NT,627313,243008,Arenosols,10
NE4 7HD,423238,563340,Unsurveyed/Urban,40
NR26 8LU,615994,342068,Arenosols,50
LE4 5YN,459525,306627,Unsurveyed/Urban,50
SR6 7BY,440786,561916,Unsurveyed/Urban,30
PE15 8PP,541980,298617,Unsurveyed/Urban,10
LE4 6NS,459805,306571,Unsurveyed/Urban,60
PE12 9WN,524979,324522,Gleysols,10
HX7 7DZ,399057,427933,Podsols,140
WF7 5YT,442609,419844,Unsurveyed/Urban,50
LE16 8QG,481299,288337,Leptosols,110
SK13 6AE,402138,393755,Stagnosols,160
OL2 6PL,392700,407700,Unsurveyed/Urban,170
LE1 5XR,458656,303884,Unsurveyed/Urban,60
NE15 0NN,409337,565984,Stagnosols,130
B79 0AU,425379,311118,Luvisols,70
S1 2HS,435268,387038,Unsurveyed/Urban,80
NR12 8TZ,630405,318098,Histosols,10
ST10 1JU,401094,343748,Arenosols,170
S6 9AY,433852,389429,Unsurveyed/Urban,60
LE3 9BL,456750,305902,Unsurveyed/Urban,70
PE37 8HH,575287,305363,Leptosols,10
TS19 0UH,442229,519931,Unsurveyed/Urban,20
PE7 2HJ,530877,296814,Gleysols,0
YO13 0BZ,502311,490778,Stagnosols,40
NE65 8BW,412541,600944,Stagnosols,160
YO6 6SJ,474241,485859,Cambisols,40
NE48 3DT,380902,577395,Stagnosols,200
SK9 7DQ,384181,378513,Unsurveyed/Urban,80
LS9 7PR,431600,433700,Unsurveyed/Urban,50
LS2 9UR,429547,434780,Unsurveyed/Urban,80
S8 0JD,434643,383056,Unsurveyed/Urban,120
DL5 6RQ,424558,522174,Stagnosols,130
PE14 7EG,549071,313253,Gleysols,0
WS4 1HU,403638,301209,Unsurveyed/Urban,140
SK6 7RJ,394947,388248,Unsurveyed/Urban,120
WA16 8RH,377490,376938,Stagnosols,70
DN20 0AA,496160,408636,Arenosols,30
NE61 9AE,419722,585994,Unsurveyed/Urban,30
S66 8JU,452740,392342,Unsurveyed/Urban,120
SK22 4LD,400566,385765,Stagnosols,170
SK13 2AF,402214,395916,Stagnosols,180
NE27 0QA,431545,570734,Stagnosols,70
DN38 6BJ,506000,405000,Cambisols,10
NR3 1BN,623109,309053,Histosols,10
LS24 9QG,447389,437006,Cambisols,30
LE15 7TX,494825,314831,Stagnosols,110
YO25 9RP,487383,458942,Cambisols,180
HD3 4GW,410796,417594,Unsurveyed/Urban,230
B11 1LH,408900,284662,Unsurveyed/Urban,120
NN16 6FS,486533,278774,Unsurveyed/Urban,80
WF1 4RZ,434696,421777,Unsurveyed/Urban,40
NR1 1WS,623837,308025,Histosols,10
NG6 0ND,453907,343761,Unsurveyed/Urban,50
NE26 3JH,434045,573296,Unsurveyed/Urban,30
NR12 0NH,636183,332665,Cambisols,10
HX3 6RB,407965,427462,Unsurveyed/Urban,200
NG5 7JU,459514,345215,Unsurveyed/Urban,90
NR2 4JT,621838,309395,Unsurveyed/Urban,10
B10 9JG,411639,285863,Unsurveyed/Urban,110
DH9 9AZ,416059,553393,Stagnosols,260
NR30 2BW,652710,307722,Unsurveyed/Urban,0
NR14 8XL,619204,300597,Luvisols,40
B17 9EQ,402945,285031,Unsurveyed/Urban,170
TS18 1HJ,444021,518865,Unsurveyed/Urban,10
DN11 8BN,463687,392132,Unsurveyed/Urban,30
NE65 9TX,424645,601459,Arenosols,30
PE9 1LD,502787,307800,Unsurveyed/Urban,60
S26 5PA,448210,382581,Unsurveyed/Urban,100
NG22 9NA,468169,370469,Arenosols,30
S9 1RJ,439200,390200,Unsurveyed/Urban,40
WF16 9HP,421638,423922,Unsurveyed/Urban,90
DN22 8NP,465682,387040,Gleysols,10
NG18 9GL,454469,362248,Unsurveyed/Urban,100
CW1 5GA,371256,354617,Unsurveyed/Urban,50
NE23 7SB,428673,574384,Stagnosols,40
WS11 3AY,398218,309360,Unsurveyed/Urban,130
NG24 2PP,483639,354607,Gleysols,20
SR8 3RN,443292,543831,Luvisols,90
NG5 6QP,459852,344672,Unsurveyed/Urban,90
TS1 4AN,449300,520000,Unsurveyed/Urban,10
BD13 3BG,412005,432933,Unsurveyed/Urban,170
NE33 9DP,436403,567175,Unsurveyed/Urban,10
WS11 2AX,397695,311382,Unsurveyed/Urban,170
LS6 2DW,428903,435530,Unsurveyed/Urban,80
WF6 1QJ,439488,423000,Unsurveyed/Urban,20
DN4 9XB,455226,400370,Unsurveyed/Urban,30
LS6 3LJ,426346,436521,Unsurveyed/Urban,100
NE65 9WW,419722,585994,Unsurveyed/Urban,30
CW5 8JU,359261,353234,Stagnosols,80
B74 3AR,409179,299988,Unsurveyed/Urban,150
LE17 5HH,452520,289906,Stagnosols,120
NG1 6BX,457133,339803,Unsurveyed/Urban,40
LE8 4AP,456320,296842,Unsurveyed/Urban,70
ST20 0QD,376475,327682,Stagnosols,100
NG21 0LN,459968,358082,Unsurveyed/Urban,130
HU7 0AW,510193,431871,Unsurveyed/Urban,0
DN4 0JB,455921,402403,Unsurveyed/Urban,10
LE9 9AU,452026,304547,Unsurveyed/Urban,90
HD4 7BE,412977,413762,Unsurveyed/Urban,110
HU6 8HQ,507627,432551,Unsurveyed/Urban,0
YO25 0DE,507956,461839,Gleysols,20
DE4 3RQ,429849,356940,Cambisols,90
SR8 3TA,443828,543135,Luvisols,60
HD6 4UN,415130,424044,Cambisols,110
PE5 7AW,512046,298861,Leptosols,10
YO4 6AH,467479,444691,Luvisols,10
SR7 0JQ,440568,550259,Unsurveyed/Urban,60
PE1 2SE,519146,299224,Unsurveyed/Urban,10
LS1 5JD,429904,433639,Unsurveyed/Urban,40
DE1 2FU,435462,336325,Unsurveyed/Urban,50
B1 2AJ,406620,286764,Unsurveyed/Urban,130
NG17 4EL,449881,359571,Unsurveyed/Urban,150
NG5 5GL,455455,344776,Unsurveyed/Urban,80
DN4 0RF,456800,401800,Unsurveyed/Urban,10
S70 5DR,435632,403763,Unsurveyed/Urban,60
SK23 9RR,404874,380882,Stagnosols,260
PE3 9UW,516889,299719,Unsurveyed/Urban,20
LS29 6PT,417638,443849,Unsurveyed/Urban,120
S1 1HS,435272,387488,Unsurveyed/Urban,80
TS28 5FH,440504,538106,Stagnosols,130
PE10 0WF,509089,319029,Gleysols,20
LS19 6JH,421757,438653,Stagnosols,120
DE6 2BJ,416447,345742,Gleysols,110
SR2 8PW,440569,555576,Unsurveyed/Urban,30
B77 4AG,423662,304632,Unsurveyed/Urban,70
NG10 4JZ,447898,335280,Unsurveyed/Urban,40
WS6 6HF,398962,305891,Unsurveyed/Urban,150
LE2 8YB,459327,304196,Unsurveyed/Urban,70
IP25 7XA,587161,283081,Unsurveyed/Urban,20
B17 9LS,403242,284492,Unsurveyed/Urban,170
B25 9EJ,411386,284123,Unsurveyed/Urban,120
DL15 9JH,416268,536082,Unsurveyed/Urban,160
S35 0JR,431745,391922,Unsurveyed/Urban,90
LE8 2NP,459342,297973,Stagnosols,70
LE10 3EN,442057,292206,Stagnosols,100
NE2 3HQ,425132,566824,Unsurveyed/Urban,60
YO13 9AY,491829,481848,Cambisols,30
BD22 6PL,404376,441561,Unsurveyed/Urban,230
M43 7PE,390218,399247,Unsurveyed/Urban,90
YO1 7XU,459652,451975,Unsurveyed/Urban,10
BD23 9FF,398409,451291,Gleysols,100
NE65 9HP,418270,600220,Cambisols,40
YO1 8XB,458700,449700,Unsurveyed/Urban,10
IP22 2HB,609027,285631,Stagnosols,50
TS20 1YL,443600,519400,Unsurveyed/Urban,10
WS15 1HY,405591,316235,Arenosols,80
NG17 5FG,449895,358770,Unsurveyed/Urban,160
NR29 3AF,645077,313924,Cambisols,0
B3 2ER,406766,287133,Unsurveyed/Urban,130
S30 5QE,427931,398217,Unsurveyed/Urban,170
LN2 2HP,498623,373367,Unsurveyed/Urban,50
DL10 7WU,416600,501697,Cambisols,210
ST13 5EP,398113,356471,Unsurveyed/Urban,180
ST21 6SE,382678,335630,Arenosols,100
CV9 3FD,429787,306270,Luvisols,90
NG8 5GA,454053,341686,Unsurveyed/Urban,50
BD1 3EE,416000,433800,Unsurveyed/Urban,120
TS17 0LG,444702,515505,Unsurveyed/Urban,10
TS17 0ZG,444761,512945,Stagnosols,30
NG12 3PA,464701,334729,Unsurveyed/Urban,50
LE18 4PW,458823,298056,Unsurveyed/Urban,70
DL5 4BA,428694,525782,Unsurveyed/Urban,90
PE14 8HF,553267,306983,Gleysols,0
DL8 3HA,392974,490243,Cambisols,230
S43 3PD,443449,374778,Unsurveyed/Urban,70
LS29 6HU,417415,443651,Unsurveyed/Urban,140
CW2 8QL,368728,354734,Unsurveyed/Urban,40
S75 5DP,430266,409648,Unsurveyed/Urban,100
ST20 0NQ,377933,326327,Stagnosols,110
HD8 1AA,424664,410085,Unsurveyed/Urban,120
NG8 4QD,452350,340566,Unsurveyed/Urban,60
NG23 6EE,479020,357060,Cambisols,10
CV13 0EA,442779,305646,Stagnosols,130
BD15 7QZ,412172,434138,Unsurveyed/Urban,200
SK13 9QT,403888,394243,Stagnosols,160
NG31 0HD,491519,335571,Unsurveyed/Urban,60
S45 8AP,442461,363614,Stagnosols,150
BD2 3NS,418661,435412,Unsurveyed/Urban,170
B9 4JS,408800,286600,Unsurveyed/Urban,110
NE70 7EJ,411903,635822,Cambisols,20
DL3 0AY,429134,517726,Unsurveyed/Urban,60
NG10 2AE,449583,333709,Unsurveyed/Urban,30
ST13 5PQ,397988,356085,Unsurveyed/Urban,170
LS21 9AW,420339,445443,Unsurveyed/Urban,60
NE6 3BU,429324,563702,Unsurveyed/Urban,30
M24 1QS,389582,404764,Unsurveyed/Urban,110
WF3 3YU,433076,420442,Unsurveyed/Urban,30
CV9 3SP,432691,297555,Gleysols,70
NE21 5JD,418533,562263,Unsurveyed/Urban,100
YO32 4DU,460736,455320,Unsurveyed/Urban,10
TS1 4EB,448975,519895,Unsurveyed/Urban,10
DN32 0LD,527231,408180,Unsurveyed/Urban,10
PE22 8PJ,543861,354955,Gleysols,0
YO32 2PD,460425,458657,Gleysols,10
NE20 0AN,416088,579975,Stagnosols,70
NE33 4BW,436606,565416,Unsurveyed/Urban,30
WF17 8PF,423980,424443,Unsurveyed/Urban,70
B77 5PP,423174,301295,Unsurveyed/Urban,80
S35 3XT,434658,397248,Unsurveyed/Urban,120
S99 1BB,437900,389800,Unsurveyed/Urban,40
NG31 8UR,489760,336512,Cambisols,90
YO6 7RW,467956,462231,Stagnosols,30
BD6 3AP,414533,430511,Unsurveyed/Urban,250
M35 0ST,389784,400493,Unsurveyed/Urban,90
DH7 8GA,425255,540437,Unsurveyed/Urban,80
HD9 4BH,410576,410788,Unsurveyed/Urban,170
NG5 1JZ,455729,343101,Unsurveyed/Urban,50
CW4 8AT,377778,365887,Stagnosols,70
DN22 8PB,465129,386835,Arenosols,20
DL13 3EJ,407765,537378,Cambisols,140
PE2 5YF,516052,295658,Unsurveyed/Urban,20
ST16 3HL,392708,324868,Unsurveyed/Urban,80
DN34 5PT,524011,407679,Unsurveyed/Urban,20
YO51 9AY,439561,466391,Luvisols,20
WS10 7SS,397911,296025,Unsurveyed/Urban,140
NE25 8AU,434793,571933,Unsurveyed/Urban,30
TS6 6RD,454183,520387,Unsurveyed/Urban,10
DL3 9JE,427630,515622,Unsurveyed/Urban,50
TS15 9RS,443407,512154,Stagnosols,30
DE12 7ZT,429930,319759,Unsurveyed/Urban,90
DE56 2SP,433100,353800,Cambisols,140
SK15 1BW,396402,399261,Unsurveyed/Urban,180
HU17 7JH,502684,440818,Unsurveyed/Urban,10
WS1 1LD,401600,298500,Unsurveyed/Urban,130
S1 4WJ,435374,386801,Unsurveyed/Urban,70
WS7 8TA,405589,308157,Unsurveyed/Urban,150
NE17 7SA,411694,556414,Stagnosols,90
B30 9AT,404848,279910,Unsurveyed/Urban,150
DH2 3TX,426271,549790,Arenosols,60
OL9 8AJ,389787,403584,Unsurveyed/Urban,110
NN17 5GE,492740,290107,Stagnosols,90
SR4 9BX,435481,555771,Unsurveyed/Urban,80
DE6 2BA,412329,352393,Cambisols,230
DH5 9JU,434923,547322,Unsurveyed/Urban,90
B14 7SS,407252,282105,Unsurveyed/Urban,150
WF7 5LD,442808,419912,Unsurveyed/Urban,50
NG21 0AF,459469,357701,Unsurveyed/Urban,120
BD21 3XA,406300,441200,Unsurveyed/Urban,100
YO8 5SW,466484,439411,Podsols,10
DH5 8JE,435114,549243,Stagnosols,90
HU2 9AD,509324,429325,Unsurveyed/Urban,10
DE3 6LR,434643,334387,Unsurveyed/Urban,70
LS8 4DS,431888,436095,Unsurveyed/Urban,60
HX2 8DW,407660,427711,Unsurveyed/Urban,220
NE26 3DJ,434501,573120,Unsurveyed/Urban,20
YO51 9YP,439636,466300,Luvisols,20
